id,login,display_name,type,broadcaster_type,description,profile_image_url,offline_image_url,view_count,created_at,_channel_tags
808237766,kaazura_,Kaazura_,,affiliate,"Bienvenue sur mon Stream, je débute sur Twitch. J'ai une petite commue sur Tik Tok de 11K abonner, alors n'hésitez pas à vous abonner a mon compte ",https://static-cdn.jtvnw.net/jtv_user_pictures/6e1eda47-807d-4c19-ac4e-c379fa8386db-profile_image-300x300.png,,0.0,2022-07-11T16:57:03Z,"['Vtuber', 'France', 'Français']"
782081921,french_mugiwara,french_mugiwara,,,"Bienvenue sur mon Twitch, je commence tout juste les lives alors m'en voulez pas trop, ce seras globalement du Gaming, mais ça pourrais être plein d'autre chose aussi",https://static-cdn.jtvnw.net/jtv_user_pictures/7c6d4a33-faf7-47ae-890d-794f9d9dfd52-profile_image-300x300.png,,27.0,2022-03-22T17:48:10Z,"['France', 'Français']"
679646531,sukunaryomenuwu,SukunaRyomenUwU,,affiliate,………..,https://static-cdn.jtvnw.net/jtv_user_pictures/29878987-a0e6-4bbc-830d-8aec4703ec6d-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f4a7c058-4cd9-4b69-a689-2c73f1b7a5e6-channel_offline_image-1920x1080.png,2502.0,2021-04-24T18:53:51Z,"['ASMRAuditif', 'France', 'Vtuber', 'Français']"
148372969,monsieurchachapizza,MonsieurChachaPizza,,affiliate,Je suis un artiste en png qui chill en faisant du dessin et du jeu vidéale.,https://static-cdn.jtvnw.net/jtv_user_pictures/dcf5128c-70b1-4356-b74e-e5904c325c33-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/0d98ec49-8c9e-4f28-8a8e-5c11b69dc56c-channel_offline_image-1920x1080.jpeg,2647.0,2017-02-21T17:28:23Z,"['Vtuber', '100Pourcent', 'Français']"
403074582,raybantv,raybantv,,affiliate,"Hellooo~ Streamer de variété depuis Février 2022 et affilié depuis le 05/09/2022 ! Toujours avec le sourire, la rigolade, le tryhard et les larmes ! Profite bien du stream ~ ",https://static-cdn.jtvnw.net/jtv_user_pictures/4d08b5cf-4683-42c3-a2c1-b86822dd78b8-profile_image-300x300.png,,1075.0,2018-12-19T21:43:02Z,"['PartieTranquille', 'Français']"
114885601,eliebartender,ElieBartender,,,Barman vtuber depuis 1898 prend un verre et viens chiller,https://static-cdn.jtvnw.net/jtv_user_pictures/a811bcb5-db1d-4994-9e43-85fb0199d5e7-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/0b72df15-f111-46f4-a6b8-fe5361e8fc68-channel_offline_image-1920x1080.png,0.0,2016-02-05T15:30:59Z,"['Vtuber', 'AccèsAnticipé', 'France', 'Français']"
106672370,grougri,Grougri,,affiliate,Bonjour je suis un streamer qui fait surtout des jeux peu connus  pour le fun avec des potes. Je peux jouer à tout et n'importe quoi alors n'hésite pas à venir pour le FUUNNNNNNN,https://static-cdn.jtvnw.net/jtv_user_pictures/68ebcb2a-9324-4b16-85df-7c7ad891d1b9-profile_image-300x300.png,,2596.0,2015-11-09T21:00:31Z,"['France', 'Français']"
103352726,octoloth,Octoloth,,affiliate,"🌸[𝐕𝐓𝐔𝐁𝐄𝐔𝐒𝐄 𝐅𝐑]🌸𝓑𝓲𝓮𝓷𝓿𝓮𝓷𝓾𝓮 𝓼𝓾𝓻 𝓵𝓪 𝓬𝓱𝓪𝓲𝓷𝓮 𝓭𝓮 𝓵𝓪 𝓟𝓻𝓲𝓷𝓬𝓮𝓼𝓼𝓮 𝓟𝓸𝓾𝓵𝓹𝓮! 🐙 𝓝'𝓱𝓮𝓼𝓲𝓽𝓮 𝓹𝓪𝓼 𝓪 𝓶𝓮 𝓼𝓾𝓲𝓿𝓻𝓮 𝓪𝓾𝓼𝓼𝓲 𝓼𝓾𝓻 𝓵𝓮𝓼 𝓻𝓮𝓼𝓮𝓪𝓾𝔁, 𝓶𝓮𝓻𝓬𝓲~  📧[𝐌𝐀𝐈𝐋 𝐏𝐑𝐎] : octoloth.pro@gmail.com",https://static-cdn.jtvnw.net/jtv_user_pictures/33ce5759-6d85-4f13-ab37-41faf1949cb8-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/ccfda0e2-d8b2-4d63-90bb-209ed743143d-channel_offline_image-1920x1080.png,6985.0,2015-09-30T17:33:42Z,"['Français', 'Vtuber', 'VtuberFr', 'France', 'French', 'Roblox']"
179578206,newt_ohm,Newt_Ohm,,,"passionné de jeux, surtout gestions, simulation, et enigmes :) have fun !",https://static-cdn.jtvnw.net/jtv_user_pictures/8b4a8af6-fc86-4414-80d1-581cda34d099-profile_image-300x300.png,,1157.0,2017-10-28T21:22:54Z,"['Vtuber', 'Détente', 'France', 'Français']"
70597564,zykiel,Zykiel,,affiliate,[Vélotypie automatisée en direct] Ton VTuber renard préféré est au rendez-vous! Tu veux passer un bon moment en notre compagnie ? Prends place et mets-toi bien!,https://static-cdn.jtvnw.net/jtv_user_pictures/336b5ad7-3181-46ac-bb9a-45afd36a2405-profile_image-300x300.png,,959.0,2014-09-04T16:48:34Z,['Français']
132955659,dojo_off,dojo_off,,affiliate,DON'T HUNT WHAT YOU CAN'T KILL,https://static-cdn.jtvnw.net/jtv_user_pictures/cc524e60-ebb5-4ea4-8e82-42bba271191a-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/672896cc-4271-4c43-a4b0-36df60221382-channel_offline_image-1920x1080.png,1227.0,2016-08-23T15:13:34Z,"['Belgique', 'JcJ', 'Vtuber', 'PC']"
565554251,killian_9513,Killian_9513,,affiliate,Vetuber  Français qui aime jouer se détandre et proposer du contenu divertisent,https://static-cdn.jtvnw.net/jtv_user_pictures/86f6cc8b-b069-4654-83e9-a4c6ab9753b6-profile_image-300x300.png,,62.0,2020-08-11T06:14:41Z,"['Français', 'Vtuber', 'vtuberfr', 'fun', 'chil', 'animé']"
124912852,ysandres,Ysandres,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/e50f126d-241d-418a-b1f2-73333044d23b-profile_image-300x300.png,,2774.0,2016-05-22T22:02:25Z,"['ADHD', 'Canada', 'Vtuber', 'Français']"
189910522,jennuzu98,jennuzu98,,,Jenn. Genderfluid bisexual gamer and artist. Plays a lot of comfy simulation games. Streamer du Québec! Je joue beacoup aux jeux de simulation et RPG. LGBTQ FRIENDLY.EN/FR,https://static-cdn.jtvnw.net/jtv_user_pictures/f85e363f-39a6-4a3b-8ef2-711c091152d5-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/1d288062-a85b-4b54-ac49-12f6eac621f2-channel_offline_image-1920x1080.png,154.0,2018-01-10T17:46:32Z,"['Switch', 'LGBTQIAPlus', 'Canada', 'Vtuber', 'Français']"
238534004,mentoyo67,mentoyo67,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/8fdb4f9e-fde0-47ff-9e86-fd38ecb12e51-profile_image-300x300.png,,274.0,2018-07-14T07:08:52Z,"['France', 'Français']"
170361930,lokiniel,Lokiniel,,affiliate,"Un petit lapin qui aime les jeux vidéos . Streamer voulant partager son amour pour les jeux et discuter occasionnellement. Je vous demande toute votre bienveillance car j'ai le TDAH je suis donc souvent distraite. Si je ne vous répond pas, j'ai sans doute eu un moment de distraction!",https://static-cdn.jtvnw.net/jtv_user_pictures/4cbd38b7-f758-404c-af3d-9283f21d8566-profile_image-300x300.png,,1.0,2017-08-18T10:43:51Z,['Français']
58313007,purupuru_kirby,Purupuru_kirby,,affiliate,New streamer français qui passe sa vie a regarder son écran 🤣 YOYO OUAIS OUAIS ,https://static-cdn.jtvnw.net/jtv_user_pictures/2664cd2b-e908-4ae5-adab-92018d19ed5f-profile_image-300x300.jpeg,https://static-cdn.jtvnw.net/jtv_user_pictures/d33bacc7-3b2e-40a5-8218-51bd3c184006-channel_offline_image-1920x1080.png,316.0,2014-03-06T17:53:20Z,"['Français', 'vtuber', 'VTuberFR', 'anglais', 'farm']"
502467290,kiriotl,kiriotl,,,"Kiriotl aka Kiri, streams sauvages à durée aléatoire, on se détend sur des jeux en multi tels que FFXIV, Dead by Daylight et Overwatch, mais aussi sur des jeux d'horreur variés ! Venez apprécier mon skill ~ ",https://static-cdn.jtvnw.net/jtv_user_pictures/f508c4c6-5da6-4fb2-a676-e2c1626a1282-profile_image-300x300.png,,226.0,2020-03-22T20:07:16Z,"['heal', 'Français']"
701185972,natsuki_yury,natsuki_yury,,,  ♥(。U ω U。),https://static-cdn.jtvnw.net/jtv_user_pictures/45a56a3d-99eb-4cd2-84f3-b6d1d28c03a2-profile_image-300x300.png,,190.0,2021-06-25T10:49:41Z,"['Vtuber', 'AnyPercent', 'France', 'Français']"
66482614,wolfiethewolfsfm,WolfieTheWolfSFM,,," how old im ? well 21 years old.  quelle âge que j'ai ? j'ai 21 ans, what problem i have? i have dyspraxia, quelle handicap que j'ai ? j'ai la dyspraxie. ",https://static-cdn.jtvnw.net/jtv_user_pictures/3038ba2c-1b95-44dc-a267-e0164e7dcd1e-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/e8b2f089-04d0-4f78-bda0-2c682c5c223a-channel_offline_image-1920x1080.jpeg,1093.0,2014-07-16T18:32:04Z,"['Vtuber', 'Belgique', 'Luxembourg', 'Angleterre', 'HandicapInvisible', 'Français']"
183704535,haidenax,HaidenaX,,,Je fais un peu de tout voilà,https://static-cdn.jtvnw.net/jtv_user_pictures/20f795f9-f7c6-4801-8575-be09a2cc90fb-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/b6531388-47b9-4bda-8aba-383151c0848f-channel_offline_image-1920x1080.png,1142.0,2017-11-29T18:06:17Z,"['Vtuber', 'France', 'Français']"
822821839,gabin_officiel,gabin_officiel,,,,https://static-cdn.jtvnw.net/user-default-pictures-uv/dbdc9198-def8-11e9-8681-784f43822e80-profile_image-300x300.png,,0.0,2022-09-04T11:13:14Z,"['Vtuber', 'ToutPublic', 'Français']"
476805837,makyana0,makyana0,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/31d35de1-2b80-4180-a331-cfc97ccaef1a-profile_image-300x300.png,,67.0,2019-12-08T17:33:54Z,"['Vtuber', 'Français']"
80288467,delux_ch,Delux_CH,,,"Salut, bienvenue sur la page de ton futur V-Tuber favoris. Je stream de tout, que ce soit du FPS compétitif à la découverte d'un jeu d'horreur récemment release. M'aider ? Follow la chaîne, j'ai besoin de rien d'autre pour être heureux :)",https://static-cdn.jtvnw.net/jtv_user_pictures/3778f373-9759-4c84-a06e-90095166b03d-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/6baf6016-d20f-48c1-bbbc-a917c3d4293f-channel_offline_image-1920x1080.png,130.0,2015-01-19T14:56:35Z,"['Vtuber', 'Vtuberfr', 'Jeux', 'Fr', 'Multi', 'RPG', 'Twitter', 'Français', 'Manga', 'animé']"
785507345,super_jaguar497,super_jaguar497,,,ALPHA du jeu hello neighbor 2,https://static-cdn.jtvnw.net/jtv_user_pictures/16b12a17-5ddd-4b46-a51e-2c9f18596202-profile_image-300x300.png,,11.0,2022-04-04T17:51:56Z,"['Vtuber', 'Belgique', 'Français']"
784812154,narr2313,narr2313,,,mon adresse mail narrateur2313@gmail.com,https://static-cdn.jtvnw.net/jtv_user_pictures/133657e6-1860-45ed-bbeb-255c848cf0b9-profile_image-300x300.png,,9.0,2022-04-02T12:03:52Z,"['vtubertalk', 'vtuber', 'Français']"
164650349,poulette_qc,Poulette_QC,,,Hi i'm Poulette :) I started playing videogames at the beginning of Covid and now I'm hooked. I don't know what I'm doing half the time. I work full time so I stream when i can. Building my very first gaming PC two parts missing before it is complete. ,https://static-cdn.jtvnw.net/jtv_user_pictures/71f9094a-27e0-4f74-bba4-0c58cc71ad86-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/20a69879-6256-4169-a19f-74339464f132-channel_offline_image-1920x1080.jpeg,23.0,2017-07-14T17:56:56Z,['Français']
757176960,oodiia,Oodiia,,affiliate,"Si tu es là pour voir un niveau incroyable en jeu vidéo tu es mal tombé. Ici c'est full niveau eclater. Je suis Oodiia, Vtubeuse et Gameuse de qualités oubliable sur 20.",https://static-cdn.jtvnw.net/jtv_user_pictures/520096f0-fc78-4d72-8814-ea24f21eb2bd-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/238ca7ca-55ec-4350-b2ce-2c1db792dfd9-channel_offline_image-1920x1080.jpeg,1527.0,2021-12-30T13:15:37Z,"['Détente', 'ModeAventure', 'Vtuber', 'Français']"
184130253,walkingkeav,walkingkeav,,,"slt les frate! moi c'est Kevin, walking pour les intimes je test presque tous les nouveaux jeux et joue tous les jour a rocket league. si ça vous tente de rester un petit, voir un long moment en ma compagnie et découvrir les nouveaux jeux et astuces abonnes toi .",https://static-cdn.jtvnw.net/jtv_user_pictures/0aba7dc9-3f1d-4879-80f7-1e2d80ed571a-profile_image-300x300.jpeg,,21.0,2017-12-02T20:17:54Z,"['best', 'test', 'gameplay', 'fr', 'jeux', 'aider', 'top', 'rocketleague', 'Français']"
171786647,gneukie,Gneukie,,affiliate,"""Comme un cookie chinois, vous ne savez pas sur quoi vous tomberez tant que vous ne l'ouvrirez pas"" ",https://static-cdn.jtvnw.net/jtv_user_pictures/5f25f459-c68d-4b64-b22f-d4a8ecd37c86-profile_image-300x300.png,,5327.0,2017-08-27T23:04:11Z,['Français']
128510971,kowa_sensei,kowa_sensei,,affiliate,Passion du dessin,https://static-cdn.jtvnw.net/jtv_user_pictures/9334de35-f38a-4076-ad08-af2e366ee96b-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/ed60a973-5224-4072-b8bc-92a8836a8085-channel_offline_image-1920x1080.jpeg,247601.0,2016-07-04T11:15:53Z,"['ArtNumérique', 'Illustration', 'Dessin', 'ComicsEtBandesDessinées', 'ŒuvresDArtCommissionnées', 'Français']"
146815830,dreynachan,dreynachan,,affiliate,"Hey, bienvenue ^-^ | Je suis une jeune Streameuse multi-gaming qui à fait c'est début le 20 janvier 2020 | Affilier depuis juillet 2021 |Objectif devenir Partenaire Twitch | Maman des kitsunes régale toi avec un petit thé. UwU |",https://static-cdn.jtvnw.net/jtv_user_pictures/af7eaecf-4c08-4b59-9486-06bf46c31d68-profile_image-300x300.jpeg,https://static-cdn.jtvnw.net/jtv_user_pictures/90d10454-fe02-460b-93f7-c466ba6a571a-channel_offline_image-1920x1080.jpeg,2923.0,2017-02-03T17:55:33Z,"['France', 'Multijoueur', 'Vtuber', 'Français']"
483777970,emeraldevo,EmeraldEvo,,affiliate,"coucou ! j'aime bien faire des streams chill et jouer avec mes followers, si ça vous plaît aussi venez faire un tour ♡",https://static-cdn.jtvnw.net/jtv_user_pictures/8d3adf89-d841-439b-8a39-b1a6c7320909-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/d9bda366-33fd-439f-9f15-71fc894b54eb-channel_offline_image-1920x1080.jpeg,602.0,2020-01-05T20:28:31Z,"['Vtuber', 'PartieTranquille', 'EspaceSûr', 'PartiesAvecLesSpectateurs', 'Confort', 'VtuberFR', 'Minecraft', 'SMP']"
122624355,ryushi_art,Ryushi_art,,affiliate,"Vtuber hamster 🐹 Je dessine, je chante et je papote beaucoup🌸",https://static-cdn.jtvnw.net/jtv_user_pictures/953c9553-ae9d-425e-8ce5-e2b339da8002-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/894cc90c-deae-4bb0-8129-59907d1b6451-channel_offline_image-1920x1080.png,13085.0,2016-04-24T16:47:12Z,['Français']
128534467,chizusama_,ChizuSama_,,,Chizu qui profite de son temps libre pour faire streaming sur divers jeux-vidéos. ,https://static-cdn.jtvnw.net/jtv_user_pictures/24792b48-dd7b-4dbc-8afe-82a2f43d7915-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/441faa1b-589c-4eb0-9a0d-d9f2dbcfdc47-channel_offline_image-1920x1080.png,38.0,2016-07-04T17:37:32Z,"['Vtuber', 'France', 'Français']"
503221651,xaeleee,XaeLeee,,affiliate,"Hey! Moi c'est Axelle, ou Xae, comme tu préfères - j'ai 20 ans et je stream pour le fun depuis janvier 2021, surtout la league des légendes malgré mon niveau déplorable. Ici on chill en games viewers, et on fait un peu de multigaming, alors viens te poser!  Me contacter: xaeleepro@gmail.com",https://static-cdn.jtvnw.net/jtv_user_pictures/390a5d88-834c-416e-be5b-d43628b82d93-profile_image-300x300.png,,21899.0,2020-03-24T16:17:59Z,['Français']
166320128,tayl0o,Tayl0o,,,"On me surnomme Tayloo, c'est tout ce que vous devez savoir non ? ^^'",https://static-cdn.jtvnw.net/jtv_user_pictures/1ac92b9c-721f-4b6e-980b-2362cb9ae92d-profile_image-300x300.png,,3.0,2017-07-23T16:04:13Z,['Français']
574781579,freestyle31180,freestyle31180,,,"Salut✌ ,je suis un petit streamer qui débute sur twitch Mon rêve est de devenir un streamer avec une communauté 🤩",https://static-cdn.jtvnw.net/jtv_user_pictures/93e37a77-b96a-4651-bd03-21a058ec0e20-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/c5833c23-48ab-442c-8d05-ba653cefcd49-channel_offline_image-1920x1080.jpeg,0.0,2020-08-29T10:41:04Z,"['ActualitéJeuxVidéo', 'France', 'Vtuber', 'Solos', 'Français']"
756108769,saphirkny,Saphirkny,,affiliate,Jeune Streameuse Transgenre | là pour m'amuser pas pour m'occuper de konnars | respect et amour,https://static-cdn.jtvnw.net/jtv_user_pictures/1b8d77bc-b345-46c9-ba9b-6edaa559c8f1-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/d197ca6b-f114-4988-ad7e-703610ef1f08-channel_offline_image-1920x1080.jpeg,364.0,2021-12-26T22:34:39Z,"['France', 'Transgenre', 'Vtuber', 'PC', 'Français']"
659960187,toshi_yuki,toshi_yuki,,affiliate,"petit Neko qui restait caché dans sa neige , jusqu’à qu'il découvre twitch ",https://static-cdn.jtvnw.net/jtv_user_pictures/999c0019-83f6-46da-a56c-c1bba5275ee6-profile_image-300x300.png,,1842.0,2021-03-09T20:43:35Z,"['LGBTQIAPlus', 'Vtuber', 'Français']"
479520167,ruji77,ruji77,,,oh gros j'ai besoin d'argent du coup j'fais des streams ,https://static-cdn.jtvnw.net/jtv_user_pictures/aa8c3389-4b84-4ebd-b6e1-63c51219d97b-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f5818f02-4ea4-4703-9341-7ce5ad3746db-channel_offline_image-1920x1080.jpeg,127.0,2019-12-23T21:19:03Z,"['France', 'Analyses', 'Compétitif', 'Vtuber', 'Français']"
481843379,kyeries,kyeries,,,heyy moi c'est Kyeries ^^ j'espere qu'on pourra bien s'entendre ^^,https://static-cdn.jtvnw.net/jtv_user_pictures/14bb3801-3c52-405a-9568-01b768ceb912-profile_image-300x300.png,,871.0,2020-01-02T17:44:43Z,"['France', 'Français']"
633916186,reinaavt,ReinaaVT,,affiliate,"Petite Doggo avec aucun sens de l'orientation, bourrée de maladresse et avec un humour douteux mais drôle. reinathecrybaby.pro@gmail.com",https://static-cdn.jtvnw.net/jtv_user_pictures/8ffa518e-4104-4755-9b00-cc5fdd254d7c-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/e1d9b3e4-b574-476e-9f43-2f0089b6d7a4-channel_offline_image-1920x1080.png,18636.0,2021-01-09T20:42:15Z,"['Vtuber', 'Anxiété', 'Elle', 'Français']"
83128033,el_karlito,El_Karlito,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/464dfded-8795-4c0a-9485-b15e9468896e-profile_image-300x300.png,,1055.0,2015-02-19T14:22:59Z,"['France', 'Multijoueur', 'Vtuber', 'Français']"
230667278,nekothatlife,nekothatlife,,,"Chalut à toutes et à tous, c'est gentil de venir me voir.",https://static-cdn.jtvnw.net/jtv_user_pictures/e2d8ad86-d69e-41fd-97fd-b2b922f8953f-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/ed9f7e21-ca8d-4416-b4d4-064f13ee8eff-channel_offline_image-1920x1080.png,78.0,2018-06-11T22:21:55Z,"['Français', 'vtuber', 'survie', 'chill']"
471156239,adiaans_,adiaans_,,affiliate,Vtuber FR Valorant/Genshin Impact/League of Legends/MW2 Ramène toi on vas bien rigoler !!,https://static-cdn.jtvnw.net/jtv_user_pictures/d465d881-891a-4d19-9e8e-dfccc181070f-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/bdeedae6-f4b5-489a-bf2f-e0c853bc8e4d-channel_offline_image-1920x1080.png,365.0,2019-11-06T13:01:29Z,"['Français', 'Vtuber', 'Vtuberfr', 'FR', 'Survie']"
741734125,guenolawashere,GuenolaWasHere,,affiliate,Hello :] ♥,https://static-cdn.jtvnw.net/jtv_user_pictures/bc27bf41-f381-4b7d-a36a-223bfa44b937-profile_image-300x300.png,,39.0,2021-11-09T21:45:48Z,"['France', 'Vtuber', 'Français']"
186042697,baka_mcelite,baka_mcelite,,,ma chaine je l'ai pas crée pour le buz mais pour s'amusé,https://static-cdn.jtvnw.net/jtv_user_pictures/fbbeae9f-a7ff-47c8-91a6-fbbf951a91e7-profile_image-300x300.png,,419.0,2017-12-16T12:19:34Z,"['Vtuber', 'France', 'Français']"
755240784,yannickdu08450,yannickdu08450,,,,https://static-cdn.jtvnw.net/user-default-pictures-uv/ebe4cd89-b4f4-4cd9-adac-2f30151b4209-profile_image-300x300.png,,74.0,2021-12-23T19:17:22Z,"['Vtuber', 'Français']"
690537807,styolia_sakura,styolia_sakura,,affiliate,Je suis un otaku qui adore partager et rigoler en live n'esiter pas as venir ,https://static-cdn.jtvnw.net/jtv_user_pictures/45edb6e4-58e2-4596-abd3-4eb3e502129b-profile_image-300x300.png,,2673.0,2021-05-24T21:42:56Z,"['Anime', 'Vtuber', 'Multijoueur', 'Français']"
525909897,mateomatiq,Mateomatiq,,,merci à tous je peux faire des live le mercredi le mardi  et le dimanche mes jeux apex rl minecraft gta5 among us et brawl starset j aimerai devenir populaire merci,https://static-cdn.jtvnw.net/jtv_user_pictures/d0d48cdf-36ec-42db-bcee-43f488c3a5e0-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/918ee6d6-d515-4d4f-ba57-d3f11419997e-channel_offline_image-1920x1080.png,408.0,2020-05-05T14:21:33Z,"['Français', 'partiesaveclesspectateur']"
451027293,kiirex__,Kiirex__,,affiliate,petite streameuse qui live principalement sur genshin impact Si tu veux passer un bon moment t'es au bon endroit !,https://static-cdn.jtvnw.net/jtv_user_pictures/e2bd17ce-89f1-4581-8625-a62427661500-profile_image-300x300.png,,9.0,2019-07-27T20:20:34Z,['Français']
36319489,zen_hits,Zen_Hits,,,Viens on chill et on joue ! ,https://static-cdn.jtvnw.net/jtv_user_pictures/70817547-2396-4a27-bae1-1bb93e1e5823-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/cd724cd8-9ed0-4704-8629-8bf7d03e9479-channel_offline_image-1920x1080.png,429.0,2012-09-20T18:06:07Z,"['France', 'Vtuber', 'Français']"
151822897,rahmouflo,rahmouflo,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/a56eccb9-d08b-4185-9761-4ede09317783-profile_image-300x300.jpg,,183.0,2017-03-29T19:17:12Z,"['Français', 'nocam']"
102110845,saepik,Saepik,,affiliate,“ヽ(´▽｀)ノ”  Yop,https://static-cdn.jtvnw.net/jtv_user_pictures/95a1c9b0-f0ef-43dc-80cb-a46cc1776bde-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/df27f450-a528-46f1-b281-69acc14365be-channel_offline_image-1920x1080.png,1552.0,2015-09-13T13:43:01Z,"['ArtNumérique', 'Vtuber', 'France', 'ŒuvresDArtCommissionnées', 'Français']"
565796215,itsmallyce,itsmallyce,,affiliate,"Pour me soutenir, n'hésites pas à faire un don sur mon kofi : https://ko-fi.com/itsmallyce ! - DISCORD : http://bit.ly/itsmallyceCHeveu ; shiharuru",https://static-cdn.jtvnw.net/jtv_user_pictures/f412bc35-7a98-4447-9660-78ff4b242c89-profile_image-300x300.png,,38.0,2020-08-11T21:00:55Z,"['Vtuber', 'Français']"
147542974,kotmadka,kotmadka,,affiliate,"I'm a French cosplayer that will occasionally stream some games for fun, using my OC Matka as a VTubing model. Can speak both French and English so please don't be shy about interacting in one or another language ❤️",https://static-cdn.jtvnw.net/jtv_user_pictures/1cf7edff-6d43-4fbb-9081-100ff4992466-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/55249e7d-e82e-4995-a754-44c8cd13e7b9-channel_offline_image-1920x1080.png,146.0,2017-02-11T20:47:04Z,"['TDA', 'Vtuber', 'EnSituationDeHandicap', 'LGBTQIAPlus', 'Français']"
236618981,biyona,Biyona,,affiliate,"🌸 Je suis une Crocofée faiseuse d'emotes et de peluches cutes ! Ici on est chill et multigaming, avec une légère dépendance à Overwatch. 😳 ",https://static-cdn.jtvnw.net/jtv_user_pictures/70266530-17f1-43c8-a6d9-40d1af44e3b1-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/5d5172bb-486e-431b-a0f0-91dabfeb4067-channel_offline_image-1920x1080.png,12638.0,2018-07-06T18:20:58Z,"['Français', 'France', 'Loquace', 'Détente', 'Échauffement', 'Français', 'drop', 'VtuberFR']"
505027153,realjenelle,RealJenelle,,,"RealJenelle since in 1989... I’m French (my English is soooo bad)Je vous lis à voix haute sur fond de son de pluie et de cheminée, des Fans-Fictions, des livres que j'aime bien... Et fait parfois des Streams Art/gaming (Sims4...)",https://static-cdn.jtvnw.net/jtv_user_pictures/cd1e641d-a10c-439a-830b-2500447fb3c2-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/6a36241b-b1bd-459a-915a-d9e0447b1ba9-channel_offline_image-1920x1080.png,154.0,2020-03-28T15:26:11Z,"['Dyslexie', 'Détente', 'LGBTQIAPlus', 'LectureÀVoixHaute', 'Français']"
54053149,ledocteurpsychopathe,ledocteurpsychopathe,,,Slt à toi. Je suis un jeune streameur de 20 ans. Je Stream principalement sur ps4 et maintenant sur pc ( 2020/2022),https://static-cdn.jtvnw.net/jtv_user_pictures/c19d41ae-2141-4335-8464-c137735ff055-profile_image-300x300.png,,3414.0,2013-12-29T15:20:18Z,['Français']
113962918,leoontheboat,leoontheboat,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/8d8c0983-c8c9-4d7c-bdda-7009e028d4d2-profile_image-300x300.png,,236.0,2016-01-26T20:01:36Z,"['Vtuber', 'Anime', 'Français']"
785529964,lapandarousse_,lapandarousse_,,affiliate,"Salut moi c'est Aurélie !J'ai 27 ans et je stream depuis presque 1 ans maintenant. Ma mascotte ??! Bah c'est mon chien : il s'appelle billy, c'est mon meilleur pote. Tous les deux, nous espérons un jour avoir une grande communauté Twitch. Bisous les amis !  PS: lâche ton Follow !",https://static-cdn.jtvnw.net/jtv_user_pictures/bfbe79b0-eaeb-4c7f-8441-d5d2c07a271e-profile_image-300x300.png,,574.0,2022-04-04T19:03:14Z,"['Vtuber', 'ModeBattleRoyale', 'Femme', 'Français']"
554668530,linceyy,Linceyy,,affiliate,"Hey ! Moi c'est Linceyy, ta petite Kitsune ! Multigaming et Art, on fait de tout !!!",https://static-cdn.jtvnw.net/jtv_user_pictures/89521edf-e880-4b53-a74b-f3583d3b57bc-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/4c066285-3bec-4d76-8fde-05fb5cfad0d1-channel_offline_image-1920x1080.png,1714.0,2020-07-14T21:19:45Z,"['Vtuber', 'ASMRAuditif', 'France', 'Français']"
